elevation_axis,g_plot
-35.17385257301808,-38.57789328989224
-35.42420027816412,-38.44047473644663
-35.67454798331015,-38.78908776883898
-35.92489568845619,-39.569218988371425
-36.17524339360223,-40.723682844014505
-36.42559109874826,-42.173151025827536
-36.6759388038943,-43.764333637974865
-36.92628650904034,-45.20291494665195
-37.176634214186365,-46.09427154620768
-37.426981919332405,-46.23992153975385
-37.677329624478446,-45.82283776514889
-37.92767732962447,-45.133204313658425
-38.17802503477051,-44.328721877841396
-38.42837273991654,-43.45343768401779
-38.678720445062595,-42.52326023920251
-38.92906815020862,-41.57201689955417
-39.17941585535465,-40.653236099939036
-39.4297635605007,-39.82367682557351
-39.68011126564673,-39.13050388272495
-39.930458970792756,-38.60783011746533
-40.18080667593881,-38.278982046531326
-40.43115438108484,-38.16013332637434
-40.681502086230864,-38.26280405607912
-40.93184979137692,-38.593609484124954
-41.182197496522946,-39.14867399181711
-41.43254520166897,-39.89685442520167
-41.68289290681503,-40.741536324079064
-41.933240611961054,-41.461862227925025
-42.18358831710708,-41.71531863010378
-42.433936022253135,-41.26709979340902
-42.68428372739916,-40.25289432329078
-42.93463143254519,-39.0164618998495
-43.18497913769124,-37.82018834187507
-43.43532684283727,-36.789672532919404
-43.6856745479833,-35.96965113568962
-43.93602225312935,-35.37061979444454
-44.18636995827538,-34.991755896968826
-44.436717663421405,-34.830521686264966
-44.68706536856746,-34.88636209816162
-44.937413073713486,-35.16173195562987
-45.18776077885951,-35.6612257168346
-45.43810848400557,-36.387595955456895
-45.688456189151594,-37.33023923334027
-45.93880389429762,-38.43541801981745
-46.189151599443676,-39.54224806738766
-46.4394993045897,-40.309926724095426
-46.68984700973573,-40.33353990638321
-46.940194714881784,-39.55852582059335
-47.19054242002781,-38.35119024603879
-47.440890125173865,-37.08526459121605
-47.69123783031989,-35.95274428574295
-47.94158553546592,-35.020772818896404
-48.191933240611974,-34.30308241846364
-48.442280945758,-33.79566860693857
-48.69262865090403,-33.49096324032671
-48.94297635605008,-33.38296975710991
-49.19332406119611,-33.46893184868937
-49.443671766342135,-33.74958365757196
-49.69401947148819,-34.22841295212647
-49.944367176634216,-34.90922124550557
-50.19471488178024,-35.78949764185575
-50.4450625869263,-36.84344146459235
-50.695410292072324,-37.98272514214
-50.94575799721835,-38.98958207238719
-51.196105702364406,-39.498216909245684
-51.44645340751043,-39.22705220228149
-51.69680111265646,-38.30042828749089
-51.947148817802514,-37.092465810183676
-52.19749652294854,-35.88975323585425
-52.44784422809457,-34.82475020945012
-52.69819193324062,-33.94061790014514
-52.94853963838665,-33.243525366683734
-53.198887343532675,-32.72730241998368
-53.44923504867873,-32.38325231345358
-53.69958275382476,-32.20369474232922
-53.94993045897078,-32.183007948005184
-54.20027816411684,-32.31759951180883
-54.450625869262865,-32.60519340359977
-54.70097357440889,-33.04322959951451
-54.951321279554946,-33.62558002543017
-55.20166898470097,-34.335920223845875
-55.452016689847,-35.13506614304718
-55.702364394993054,-35.94034894061135
-55.95271210013908,-36.605249838756315
-56.20305980528511,-36.936433025622875
-56.45340751043116,-36.79367763000986
-56.70375521557719,-36.20477563678489
-56.954102920723216,-35.33895854377983
-57.20445062586927,-34.37869305050001
-57.4547983310153,-33.446772763572206
-57.705146036161324,-32.607058751681684
-57.95549374130738,-31.886406394665762
-58.205841446453405,-31.29309873402712
-58.45618915159943,-30.827150734444928
-58.70653685674549,-30.48544932272729
-58.95688456189151,-30.26412903760901
-59.20723226703754,-30.159548687857146
-59.457579972183595,-30.16852363523983
-59.70792767732962,-30.288061639576718
-59.95827538247565,-30.51459602524305
-60.2086230876217,-30.84249681611771
-60.45897079276773,-31.261407674692578
-60.709318497913756,-31.751734324233098
-60.95966620305981,-32.27770583317843
-61.21001390820584,-32.77886297522339
-61.460361613351864,-33.16549096636356
-61.71070931849792,-33.330923889282644
-61.961057023643946,-33.191252429697
-62.21140472878997,-32.73269606450278
-62.46175243393603,-32.01964711353169
-62.712100139082054,-31.153961186300023
-62.96244784422808,-30.22906748587264
-63.212795549374135,-29.31007030308664
-63.46314325452016,-28.43500983822134
-63.71349095966619,-27.623054341252974
-63.96383866481224,-26.882033258988358
-64.21418636995827,-26.21353487772948
-64.4645340751043,-25.61594910894148
-64.71488178025035,-25.086173809792506
-64.96522948539638,-24.620535678760724
-65.2155771905424,-24.215270379844107
-65.46592489568846,-23.866761053349457
-65.71627260083449,-23.571646461866447
-65.96662030598054,-23.326860022657307
-66.21696801112657,-23.12963323049974
-66.4673157162726,-22.977481705381102
-66.71766342141865,-22.868183707686832
-66.96801112656468,-22.79975634759193
-67.2183588317107,-22.770432176499128
-67.46870653685676,-22.778637457140412
-67.71905424200278,-22.82297265465472
-67.96940194714881,-22.902195291153525
-68.21974965229487,-23.01520510373885
-68.47009735744089,-23.161031352591444
-68.72044506258692,-23.33882209209898
-68.97079276773297,-23.547835216209087
-69.221140472879,-23.78743110367665
-69.47148817802503,-24.057066710992395
